State,County,Total_List,Cancelled,Cancelled_Percent,Postponed,Postponed_Percent,Total_Fallout,Total_Fallout_Percent,Brought_To_Sale_Percent,Brought_To_Sale,Sold,Sold_Percent
Nebraska,Lincoln,7,3,0.428571429,1,0.142857143,4,0.571428571,0.428571429,3,2,0.666666667
Nebraska,Madison,1,0,0,0,0,0,0,1,1,0,0
Nebraska,Morrill,2,0,0,0,0,0,0,1,2,0,0
Nebraska,Nemaha,3,1,0.333333333,1,0.333333333,2,0.666666667,0.333333333,1,0,0
Nebraska,Otoe,10,4,0.4,1,0.1,5,0.5,0.5,5,2,0.4
Nebraska,Phelps,1,0,0,0,0,0,0,1,1,0,0
Nebraska,Pierce,2,2,1,0,0,2,1,0,0,0,0
Nebraska,Platte,2,0,0,0,0,0,0,1,2,0,0
Nebraska,Red Willow,2,1,0.5,0,0,1,0.5,0.5,1,1,1
Nebraska,Saline,8,3,0.375,0,0,3,0.375,0.625,5,2,0.4
Nebraska,Sarpy,66,27,0.409090909,7,0.106060606,34,0.515151515,0.484848485,32,18,0.5625
Nebraska,Saunders,5,1,0.2,1,0.2,2,0.4,0.6,3,3,1
Nebraska,Scotts Bluff,2,0,0,0,0,0,0,1,2,1,0.5
Nebraska,Seward,9,1,0.111111111,3,0.333333333,4,0.444444444,0.555555556,5,2,0.4
Nebraska,Sheridan,1,1,1,0,0,1,1,0,0,0,0
Nebraska,Sioux,1,1,1,0,0,1,1,0,0,0,0
Nebraska,Thayer,4,4,1,0,0,4,1,0,0,0,0
Nebraska,Thurston,3,0,0,1,0.333333333,1,0.333333333,0.666666667,2,0,0
Nebraska,Washington,10,5,0.5,0,0,5,0.5,0.5,5,2,0.4
Nebraska,Webster,2,2,1,0,0,2,1,0,0,0,0
Nebraska,York,4,0,0,1,0.25,1,0.25,0.75,3,0,0
Nevada,,2367,514,0.217152514,1067,0.45078158,1581,0.667934094,0.332065906,786,459,0.583969466
Nevada,Carson City,18,2,0.111111111,6,0.333333333,8,0.444444444,0.555555556,10,8,0.8
Nevada,Churchill,9,1,0.111111111,2,0.222222222,3,0.333333333,0.666666667,6,3,0.5
Nevada,Clark,1919,425,0.221469515,886,0.461698801,1311,0.683168317,0.316831683,608,354,0.582236842
Nevada,Douglas,11,3,0.272727273,3,0.272727273,6,0.545454545,0.454545455,5,2,0.4
Nevada,Elko,36,9,0.25,12,0.333333333,21,0.583333333,0.416666667,15,5,0.333333333
Nevada,Eureka,1,0,0,0,0,0,0,1,1,0,0
Nevada,Humboldt,31,5,0.161290323,15,0.483870968,20,0.64516129,0.35483871,11,2,0.181818182
Nevada,Lander,11,3,0.272727273,4,0.363636364,7,0.636363636,0.363636364,4,0,0
Nevada,Lincoln,4,1,0.25,3,0.75,4,1,0,0,0,0
Nevada,Lyon,39,6,0.153846154,18,0.461538462,24,0.615384615,0.384615385,15,11,0.733333333
Nevada,Nye,53,4,0.075471698,16,0.301886792,20,0.377358491,0.622641509,33,19,0.575757576
Nevada,Pershing,8,2,0.25,3,0.375,5,0.625,0.375,3,0,0
Nevada,Storey,4,0,0,3,0.75,3,0.75,0.25,1,1,1
Nevada,Washoe,221,53,0.239819005,96,0.43438914,149,0.674208145,0.325791855,72,54,0.75
Nevada,White Pine,2,0,0,0,0,0,0,1,2,0,0
New Hampshire,,29,11,0.379310345,5,0.172413793,16,0.551724138,0.448275862,13,0,0
New Hampshire,Belknap,3,2,0.666666667,1,0.333333333,3,1,0,0,0,0
New Hampshire,Cheshire,1,0,0,0,0,0,0,1,1,0,0
New Hampshire,Coos,1,0,0,0,0,0,0,1,1,0,0
New Hampshire,Hillsborough,5,3,0.6,1,0.2,4,0.8,0.2,1,0,0
New Hampshire,Merrimack,6,2,0.333333333,1,0.166666667,3,0.5,0.5,3,0,0
New Hampshire,Rockingham,8,3,0.375,2,0.25,5,0.625,0.375,3,0,0
New Hampshire,Strafford,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,0,0
New Hampshire,Sullivan,2,0,0,0,0,0,0,1,2,0,0
New Jersey,,12579,1024,0.081405517,7604,0.604499563,8628,0.68590508,0.31409492,3951,1043,0.298170383
New Jersey,Atlantic,774,70,0.090439276,435,0.562015504,505,0.65245478,0.34754522,269,88,0.338461538
New Jersey,Bergen,831,84,0.101083032,586,0.705174489,670,0.806257521,0.193742479,161,66,0.44
New Jersey,Burlington,652,50,0.076687117,367,0.562883436,417,0.639570552,0.360429448,235,45,0.206422018
New Jersey,Camden,1205,53,0.043983402,662,0.549377593,715,0.593360996,0.406639004,490,122,0.276643991
New Jersey,Cape May,227,12,0.052863436,138,0.607929515,150,0.660792952,0.339207048,77,8,0.117647059
New Jersey,Cumberland,144,8,0.055555556,71,0.493055556,79,0.548611111,0.451388889,65,11,0.183333333
New Jersey,Essex,1363,105,0.07703595,874,0.641232575,979,0.718268525,0.281731475,384,112,0.337349398
New Jersey,Gloucester,375,18,0.048,195,0.52,213,0.568,0.432,162,23,0.167883212
New Jersey,Hudson,762,75,0.098425197,518,0.679790026,593,0.778215223,0.221784777,169,89,0.54601227
New Jersey,Hunterdon,153,12,0.078431373,80,0.522875817,92,0.60130719,0.39869281,61,8,0.170212766
New Jersey,Mercer,529,47,0.088846881,269,0.508506616,316,0.597353497,0.402646503,213,78,0.404145078
New Jersey,Middlesex,983,71,0.072227874,650,0.661241099,721,0.733468973,0.266531027,262,79,0.362385321
New Jersey,Monmouth,859,85,0.09895227,508,0.591385332,593,0.690337602,0.309662398,266,66,0.279661017
New Jersey,Morris,550,63,0.114545455,337,0.612727273,400,0.727272727,0.272727273,150,35,0.251798561
New Jersey,Ocean,773,73,0.094437257,453,0.586028461,526,0.680465718,0.319534282,247,61,0.281105991
New Jersey,Passaic,774,61,0.07881137,507,0.65503876,568,0.733850129,0.266149871,206,37,0.220238095
New Jersey,Salem,86,4,0.046511628,42,0.488372093,46,0.534883721,0.465116279,40,2,0.05
New Jersey,Somerset,305,24,0.078688525,187,0.613114754,211,0.691803279,0.308196721,94,26,0.342105263
New Jersey,Sussex,279,21,0.075268817,133,0.476702509,154,0.551971326,0.448028674,125,11,0.103773585
New Jersey,Union,857,79,0.09218203,543,0.633605601,622,0.725787631,0.274212369,235,74,0.385416667
New Jersey,Warren,98,9,0.091836735,49,0.5,58,0.591836735,0.408163265,40,2,0.054054054
New Mexico,,50,6,0.12,1,0.02,7,0.14,0.86,43,1,0.035714286
New Mexico,Bernalillo,11,3,0.272727273,0,0,3,0.272727273,0.727272727,8,0,0
New Mexico,Chaves,2,0,0,0,0,0,0,1,2,0,0
New Mexico,Curry,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,0,0
New Mexico,Dona Ana,4,0,0,0,0,0,0,1,4,0,0
New Mexico,Grant,2,0,0,0,0,0,0,1,2,0,0
New Mexico,Lea,1,0,0,0,0,0,0,1,1,0,0
New Mexico,Luna,1,0,0,0,0,0,0,1,1,0,0
New Mexico,Mckinley,1,0,0,0,0,0,0,1,1,0,0
New Mexico,Otero,4,1,0.25,0,0,1,0.25,0.75,3,0,0
New Mexico,Rio Arriba,1,0,0,0,0,0,0,1,1,0,0
New Mexico,San Juan,5,1,0.2,0,0,1,0.2,0.8,4,1,1
New Mexico,San Miguel,2,0,0,0,0,0,0,1,2,0,0
New Mexico,Sandoval,3,0,0,0,0,0,0,1,3,0,0
New Mexico,Santa Fe,2,0,0,0,0,0,0,1,2,0,0
New Mexico,Sierra,2,0,0,1,0.5,1,0.5,0.5,1,0,0
New Mexico,Taos,2,0,0,0,0,0,0,1,2,0,0
New Mexico,Torrance,2,0,0,0,0,0,0,1,2,0,0
New Mexico,Valencia,2,0,0,0,0,0,0,1,2,0,0
New York,,3649,1286,0.352425322,231,0.063305015,1517,0.415730337,0.584269663,2132,678,0.351113413
New York,Albany,54,11,0.203703704,1,0.018518519,12,0.222222222,0.777777778,42,10,0.285714286
New York,Allegany,12,2,0.166666667,0,0,2,0.166666667,0.833333333,10,2,0.222222222
New York,Bronx,120,71,0.591666667,8,0.066666667,79,0.658333333,0.341666667,41,21,0.617647059
New York,Broome,45,1,0.022222222,1,0.022222222,2,0.044444444,0.955555556,43,9,0.272727273
New York,Cattaraugus,11,4,0.363636364,0,0,4,0.363636364,0.636363636,7,0,0
New York,Cayuga,10,2,0.2,1,0.1,3,0.3,0.7,7,2,0.285714286
New York,Chautauqua,15,1,0.066666667,3,0.2,4,0.266666667,0.733333333,11,3,0.333333333
New York,Chemung,12,0,0,0,0,0,0,1,12,1,0.111111111
New York,Chenango,6,0,0,1,0.166666667,1,0.166666667,0.833333333,5,3,0.6
New York,Clinton,14,0,0,3,0.214285714,3,0.214285714,0.785714286,11,2,0.181818182
New York,Columbia,9,1,0.111111111,0,0,1,0.111111111,0.888888889,8,1,0.125
New York,Cortland,17,1,0.058823529,3,0.176470588,4,0.235294118,0.764705882,13,6,0.461538462
New York,Delaware,16,3,0.1875,2,0.125,5,0.3125,0.6875,11,2,0.181818182
New York,Dutchess,210,52,0.247619048,15,0.071428571,67,0.319047619,0.680952381,143,50,0.357142857
New York,Erie,190,46,0.242105263,14,0.073684211,60,0.315789474,0.684210526,130,59,0.504273504
New York,Essex,6,0,0,0,0,0,0,1,6,0,0
New York,Franklin,10,0,0,1,0.1,1,0.1,0.9,9,0,0
New York,Fulton,14,2,0.142857143,0,0,2,0.142857143,0.857142857,12,2,0.285714286
New York,Genesee,9,1,0.111111111,0,0,1,0.111111111,0.888888889,8,1,0.142857143
New York,Greene,22,3,0.136363636,0,0,3,0.136363636,0.863636364,19,3,0.157894737
New York,Herkimer,13,4,0.307692308,2,0.153846154,6,0.461538462,0.538461538,7,1,0.25
New York,Jefferson,22,2,0.090909091,2,0.090909091,4,0.181818182,0.818181818,18,2,0.125
New York,Kings,61,38,0.62295082,6,0.098360656,44,0.721311475,0.278688525,17,14,0.875
New York,Lewis,1,0,0,0,0,0,0,1,1,1,1
New York,Livingston,8,1,0.125,0,0,1,0.125,0.875,7,1,0.142857143
New York,Madison,10,0,0,0,0,0,0,1,10,1,0.125
New York,Monroe,134,19,0.141791045,8,0.059701493,27,0.201492537,0.798507463,107,62,0.607843137
New York,Montgomery,10,1,0.1,1,0.1,2,0.2,0.8,8,1,0.142857143
New York,Nassau,266,161,0.605263158,19,0.071428571,180,0.676691729,0.323308271,86,34,0.459459459
New York,New York,10,4,0.4,0,0,4,0.4,0.6,6,4,0.8
New York,Niagara,49,10,0.204081633,2,0.040816327,12,0.244897959,0.755102041,37,8,0.242424242
New York,Oneida,32,3,0.09375,1,0.03125,4,0.125,0.875,28,10,0.37037037
New York,Onondaga,109,20,0.183486239,8,0.073394495,28,0.256880734,0.743119266,81,33,0.452054795
New York,Ontario,10,0,0,1,0.1,1,0.1,0.9,9,5,0.555555556
New York,Orange,307,94,0.306188925,13,0.042345277,107,0.348534202,0.651465798,200,51,0.268421053
New York,Orleans,9,1,0.111111111,0,0,1,0.111111111,0.888888889,8,2,0.25
New York,Oswego,42,8,0.19047619,4,0.095238095,12,0.285714286,0.714285714,30,4,0.148148148
New York,Otsego,9,0,0,1,0.111111111,1,0.111111111,0.888888889,8,2,0.4
New York,Putnam,48,15,0.3125,1,0.020833333,16,0.333333333,0.666666667,32,11,0.366666667
New York,Queens,177,120,0.677966102,8,0.04519774,128,0.723163842,0.276836158,49,23,0.547619048
New York,Rensselaer,42,7,0.166666667,1,0.023809524,8,0.19047619,0.80952381,34,11,0.34375
New York,Richmond,66,26,0.393939394,4,0.060606061,30,0.454545455,0.545454545,36,13,0.382352941
New York,Rockland,115,63,0.547826087,4,0.034782609,67,0.582608696,0.417391304,48,21,0.5
New York,Saint Lawrence,11,1,0.090909091,2,0.181818182,3,0.272727273,0.727272727,8,0,0
New York,Saratoga,49,17,0.346938776,3,0.06122449,20,0.408163265,0.591836735,29,11,0.392857143
New York,Schenectady,61,7,0.114754098,3,0.049180328,10,0.163934426,0.836065574,51,21,0.456521739
New York,Schoharie,9,1,0.111111111,1,0.111111111,2,0.222222222,0.777777778,7,0,0
New York,Seneca,5,1,0.2,0,0,1,0.2,0.8,4,2,0.5
New York,Steuben,9,0,0,0,0,0,0,1,9,2,0.222222222
New York,Suffolk,677,317,0.468242245,51,0.075332349,368,0.543574594,0.456425406,309,91,0.335793358
New York,Sullivan,85,21,0.247058824,1,0.011764706,22,0.258823529,0.741176471,63,6,0.103448276
New York,Tioga,11,3,0.272727273,0,0,3,0.272727273,0.727272727,8,2,0.285714286
New York,Tompkins,6,2,0.333333333,1,0.166666667,3,0.5,0.5,3,3,1
New York,Ulster,80,11,0.1375,6,0.075,17,0.2125,0.7875,63,10,0.178571429
New York,Warren,19,5,0.263157895,4,0.210526316,9,0.473684211,0.526315789,10,1,0.111111111
New York,Washington,30,6,0.2,0,0,6,0.2,0.8,24,1,0.043478261
New York,Wayne,23,3,0.130434783,3,0.130434783,6,0.260869565,0.739130435,17,6,0.428571429
New York,Westchester,214,91,0.425233645,16,0.074766355,107,0.5,0.5,107,29,0.298969072
New York,Wyoming,3,0,0,0,0,0,0,1,3,0,0
New York,Yates,5,2,0.4,1,0.2,3,0.6,0.4,2,1,0.5
North Carolina,,6541,2407,0.367986546,847,0.129490904,3254,0.49747745,0.473475004,3097,1280,0.413303197
North Carolina,Alamance,91,31,0.340659341,17,0.186813187,48,0.527472527,0.450549451,41,17,0.414634146
North Carolina,Alexander,16,6,0.375,1,0.0625,7,0.4375,0.5,8,3,0.375
North Carolina,Alleghany,5,0,0,1,0.2,1,0.2,0.8,4,0,0
North Carolina,Anson,1,0,0,0,0,0,0,1,1,1,1
North Carolina,Ashe,8,2,0.25,1,0.125,3,0.375,0.5,4,0,0
North Carolina,Avery,23,7,0.304347826,7,0.304347826,14,0.608695652,0.391304348,9,1,0.111111111
North Carolina,Beaufort,16,7,0.4375,1,0.0625,8,0.5,0.5,8,1,0.125
North Carolina,Bertie,6,2,0.333333333,0,0,2,0.333333333,0.666666667,4,0,0
North Carolina,Bladen,3,1,0.333333333,0,0,1,0.333333333,0.333333333,1,0,0
North Carolina,Brunswick,94,35,0.372340426,9,0.095744681,44,0.468085106,0.510638298,48,16,0.333333333
North Carolina,Buncombe,81,38,0.469135802,13,0.160493827,51,0.62962963,0.358024691,29,14,0.482758621
North Carolina,Burke,36,7,0.194444444,4,0.111111111,11,0.305555556,0.638888889,23,8,0.347826087
North Carolina,Cabarrus,191,75,0.392670157,29,0.151832461,104,0.544502618,0.434554974,83,46,0.554216867
North Carolina,Caldwell,45,15,0.333333333,7,0.155555556,22,0.488888889,0.466666667,21,7,0.333333333
North Carolina,Camden,11,3,0.272727273,1,0.090909091,4,0.363636364,0.545454545,6,1,0.166666667
North Carolina,Carteret,35,13,0.371428571,3,0.085714286,16,0.457142857,0.514285714,18,4,0.222222222
North Carolina,Caswell,8,3,0.375,0,0,3,0.375,0.625,5,2,0.4
North Carolina,Catawba,114,42,0.368421053,12,0.105263158,54,0.473684211,0.5,57,22,0.385964912
North Carolina,Chatham,30,10,0.333333333,9,0.3,19,0.633333333,0.333333333,10,4,0.4
North Carolina,Cherokee,11,3,0.272727273,0,0,3,0.272727273,0.727272727,8,0,0
North Carolina,Chowan,2,1,0.5,0,0,1,0.5,0.5,1,0,0
North Carolina,Clay,4,0,0,0,0,0,0,0.75,3,0,0
North Carolina,Cleveland,51,10,0.196078431,10,0.196078431,20,0.392156863,0.568627451,29,9,0.310344828
North Carolina,Columbus,12,2,0.166666667,1,0.083333333,3,0.25,0.75,9,1,0.111111111
North Carolina,Craven,57,14,0.245614035,6,0.105263158,20,0.350877193,0.649122807,37,8,0.216216216
North Carolina,Cumberland,338,99,0.292899408,46,0.136094675,145,0.428994083,0.550295858,186,44,0.23655914
North Carolina,Currituck,28,9,0.321428571,10,0.357142857,19,0.678571429,0.285714286,8,5,0.625
North Carolina,Dare,33,15,0.454545455,4,0.121212121,19,0.575757576,0.393939394,13,6,0.461538462
North Carolina,Davidson,112,31,0.276785714,15,0.133928571,46,0.410714286,0.535714286,60,34,0.566666667
North Carolina,Davie,22,14,0.636363636,3,0.136363636,17,0.772727273,0.181818182,4,2,0.5
North Carolina,Duplin,30,9,0.3,3,0.1,12,0.4,0.566666667,17,2,0.117647059
North Carolina,Durham,184,82,0.445652174,18,0.097826087,100,0.543478261,0.423913043,78,37,0.474358974
North Carolina,Edgecombe,33,10,0.303030303,4,0.121212121,14,0.424242424,0.545454545,18,4,0.222222222
North Carolina,Forsyth,310,105,0.338709677,43,0.138709677,148,0.477419355,0.487096774,151,53,0.350993377
North Carolina,Franklin,40,19,0.475,2,0.05,21,0.525,0.475,19,10,0.526315789
North Carolina,Gaston,173,56,0.323699422,27,0.156069364,83,0.479768786,0.485549133,84,40,0.476190476
North Carolina,Gates,15,4,0.266666667,1,0.066666667,5,0.333333333,0.666666667,10,1,0.1
North Carolina,Graham,6,2,0.333333333,1,0.166666667,3,0.5,0.5,3,0,0
North Carolina,Granville,40,11,0.275,4,0.1,15,0.375,0.6,24,9,0.375
North Carolina,Greene,12,4,0.333333333,2,0.166666667,6,0.5,0.5,6,1,0.166666667
North Carolina,Guilford,472,163,0.345338983,69,0.146186441,232,0.491525424,0.478813559,226,87,0.384955752
North Carolina,Halifax,20,7,0.35,2,0.1,9,0.45,0.45,9,0,0
North Carolina,Harnett,89,27,0.303370787,11,0.123595506,38,0.426966292,0.539325843,48,10,0.208333333
North Carolina,Haywood,36,8,0.222222222,5,0.138888889,13,0.361111111,0.611111111,22,3,0.136363636
North Carolina,Henderson,36,8,0.222222222,3,0.083333333,11,0.305555556,0.638888889,23,7,0.304347826
North Carolina,Hertford,9,4,0.444444444,2,0.222222222,6,0.666666667,0.333333333,3,1,0.333333333
North Carolina,Hoke,52,10,0.192307692,9,0.173076923,19,0.365384615,0.615384615,32,8,0.25
North Carolina,Hyde,2,2,1,0,0,2,1,0,0,0,0
North Carolina,Iredell,117,41,0.35042735,14,0.11965812,55,0.47008547,0.487179487,57,26,0.456140351
North Carolina,Jackson,8,2,0.25,3,0.375,5,0.625,0.375,3,2,0.666666667
North Carolina,Johnston,192,86,0.447916667,25,0.130208333,111,0.578125,0.390625,75,40,0.533333333
North Carolina,Jones,6,2,0.333333333,0,0,2,0.333333333,0.666666667,4,0,0
North Carolina,Lee,31,7,0.225806452,5,0.161290323,12,0.387096774,0.548387097,17,2,0.117647059
North Carolina,Lenoir,30,7,0.233333333,6,0.2,13,0.433333333,0.566666667,17,7,0.411764706
North Carolina,Lincoln,33,16,0.484848485,4,0.121212121,20,0.606060606,0.363636364,12,3,0.25
North Carolina,Macon,17,8,0.470588235,2,0.117647059,10,0.588235294,0.352941176,6,1,0.166666667
North Carolina,Madison,7,4,0.571428571,0,0,4,0.571428571,0.142857143,1,0,0
North Carolina,Martin,6,0,0,1,0.166666667,1,0.166666667,0.666666667,4,2,0.5
North Carolina,Mcdowell,4,2,0.5,1,0.25,3,0.75,0.25,1,1,1
North Carolina,Mecklenburg,1013,490,0.483711747,119,0.117472853,609,0.6011846,0.384007897,389,265,0.681233933
North Carolina,Mitchell,8,4,0.5,2,0.25,6,0.75,0.25,2,1,0.5
North Carolina,Montgomery,2,1,0.5,0,0,1,0.5,0.5,1,1,1
North Carolina,Moore,32,14,0.4375,2,0.0625,16,0.5,0.46875,15,4,0.266666667
North Carolina,Nash,71,25,0.352112676,7,0.098591549,32,0.450704225,0.507042254,36,10,0.277777778
North Carolina,New Hanover,152,64,0.421052632,18,0.118421053,82,0.539473684,0.447368421,68,31,0.455882353
North Carolina,Northampton,2,0,0,0,0,0,0,0.5,1,0,0
North Carolina,Onslow,189,44,0.232804233,29,0.153439153,73,0.386243386,0.560846561,106,17,0.160377358
North Carolina,Orange,35,15,0.428571429,7,0.2,22,0.628571429,0.257142857,9,4,0.444444444
North Carolina,Pamlico,5,2,0.4,0,0,2,0.4,0.4,2,1,0.5
North Carolina,Pasquotank,30,8,0.266666667,3,0.1,11,0.366666667,0.533333333,16,2,0.125
North Carolina,Pender,39,13,0.333333333,5,0.128205128,18,0.461538462,0.512820513,20,6,0.3
North Carolina,Perquimans,15,4,0.266666667,1,0.066666667,5,0.333333333,0.666666667,10,3,0.3
North Carolina,Person,27,10,0.37037037,1,0.037037037,11,0.407407407,0.555555556,15,6,0.4
North Carolina,Pitt,112,39,0.348214286,21,0.1875,60,0.535714286,0.419642857,47,28,0.595744681
North Carolina,Polk,4,1,0.25,0,0,1,0.25,0.75,3,2,0.666666667
North Carolina,Randolph,107,30,0.280373832,20,0.186915888,50,0.46728972,0.495327103,53,20,0.377358491
North Carolina,Richmond,20,6,0.3,3,0.15,9,0.45,0.5,10,6,0.6
North Carolina,Robeson,33,12,0.363636364,4,0.121212121,16,0.484848485,0.515151515,17,4,0.235294118
North Carolina,Rockingham,62,16,0.258064516,5,0.080645161,21,0.338709677,0.564516129,35,4,0.114285714
North Carolina,Rowan,117,34,0.290598291,19,0.162393162,53,0.452991453,0.52991453,62,15,0.241935484
North Carolina,Rutherford,41,13,0.317073171,2,0.048780488,15,0.365853659,0.609756098,25,10,0.4
North Carolina,Sampson,24,6,0.25,1,0.041666667,7,0.291666667,0.666666667,16,8,0.5
North Carolina,Scotland,9,0,0,2,0.222222222,2,0.222222222,0.777777778,7,2,0.285714286
North Carolina,Stanly,27,10,0.37037037,5,0.185185185,15,0.555555556,0.407407407,11,6,0.545454545
North Carolina,Stokes,35,14,0.4,6,0.171428571,20,0.571428571,0.371428571,13,2,0.153846154
North Carolina,Surry,19,4,0.210526316,0,0,4,0.210526316,0.789473684,15,4,0.266666667
North Carolina,Swain,1,0,0,0,0,0,0,1,1,0,0
North Carolina,Transylvania,14,3,0.214285714,2,0.142857143,5,0.357142857,0.571428571,8,1,0.125
North Carolina,Union,149,56,0.375838926,18,0.120805369,74,0.496644295,0.489932886,73,38,0.520547945
North Carolina,Vance,19,5,0.263157895,2,0.105263158,7,0.368421053,0.631578947,12,5,0.416666667
North Carolina,Wake,470,211,0.44893617,47,0.1,258,0.54893617,0.434042553,204,132,0.647058824
North Carolina,Warren,5,2,0.4,0,0,2,0.4,0.4,2,1,0.5
North Carolina,Washington,3,3,1,0,0,3,1,0,0,0,0
North Carolina,Watauga,15,7,0.466666667,2,0.133333333,9,0.6,0.333333333,5,4,0.8
North Carolina,Wayne,60,18,0.3,2,0.033333333,20,0.333333333,0.633333333,38,9,0.236842105
North Carolina,Wilkes,14,5,0.357142857,3,0.214285714,8,0.571428571,0.428571429,6,2,0.333333333
North Carolina,Wilson,46,13,0.282608696,7,0.152173913,20,0.434782609,0.52173913,24,10,0.416666667
North Carolina,Yadkin,14,3,0.214285714,2,0.142857143,5,0.357142857,0.642857143,9,3,0.333333333
North Carolina,Yancey,7,1,0.142857143,3,0.428571429,4,0.571428571,0.428571429,3,0,0
North Dakota,,1,1,1,0,0,1,1,0,0,0,0
North Dakota,Morton,1,1,1,0,0,1,1,0,0,0,0
Ohio,,2493,633,0.253910951,0,0,633,0.253910951,0.746089049,1860,552,0.314529915
Ohio,Adams,1,1,1,0,0,1,1,0,0,0,0
Ohio,Allen,10,4,0.4,0,0,4,0.4,0.6,6,3,0.6
Ohio,Ashland,8,1,0.125,0,0,1,0.125,0.875,7,3,0.5
Ohio,Ashtabula,27,6,0.222222222,0,0,6,0.222222222,0.777777778,21,4,0.2
Ohio,Athens,1,0,0,0,0,0,0,1,1,1,1
Ohio,Auglaize,1,0,0,0,0,0,0,1,1,0,0
Ohio,Belmont,8,3,0.375,0,0,3,0.375,0.625,5,0,0
Ohio,Brown,9,2,0.222222222,0,0,2,0.222222222,0.777777778,7,3,0.428571429
Ohio,Butler,109,30,0.275229358,0,0,30,0.275229358,0.724770642,79,38,0.527777778
Ohio,Carroll,4,1,0.25,0,0,1,0.25,0.75,3,2,0.666666667
Ohio,Champaign,4,1,0.25,0,0,1,0.25,0.75,3,1,0.333333333
Ohio,Clark,21,5,0.238095238,0,0,5,0.238095238,0.761904762,16,8,0.5
Ohio,Clermont,43,10,0.23255814,0,0,10,0.23255814,0.76744186,33,15,0.483870968
Ohio,Clinton,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,0,0
Ohio,Columbiana,13,4,0.307692308,0,0,4,0.307692308,0.692307692,9,2,0.222222222
Ohio,Coshocton,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,1,0.5
Ohio,Crawford,5,1,0.2,0,0,1,0.2,0.8,4,1,0.25
Ohio,Cuyahoga,354,72,0.203389831,0,0,72,0.203389831,0.796610169,282,103,0.369175627
Ohio,Darke,1,0,0,0,0,0,0,1,1,0,0
Ohio,Defiance,1,0,0,0,0,0,0,1,1,0,0
Ohio,Delaware,22,9,0.409090909,0,0,9,0.409090909,0.590909091,13,4,0.5
Ohio,Erie,20,5,0.25,0,0,5,0.25,0.75,15,3,0.2
Ohio,Fairfield,23,7,0.304347826,0,0,7,0.304347826,0.695652174,16,1,0.071428571
Ohio,Fayette,10,1,0.1,0,0,1,0.1,0.9,9,3,0.333333333
Ohio,Franklin,285,104,0.364912281,0,0,104,0.364912281,0.635087719,181,68,0.402366864
Ohio,Fulton,6,2,0.333333333,0,0,2,0.333333333,0.666666667,4,2,0.5
Ohio,Gallia,1,0,0,0,0,0,0,1,1,1,1
Ohio,Geauga,10,4,0.4,0,0,4,0.4,0.6,6,3,0.75
Ohio,Greene,23,7,0.304347826,0,0,7,0.304347826,0.695652174,16,6,0.4
Ohio,Guernsey,5,4,0.8,0,0,4,0.8,0.2,1,0,0
Ohio,Hamilton,173,43,0.248554913,0,0,43,0.248554913,0.751445087,130,38,0.299212598
Ohio,Hancock,10,2,0.2,0,0,2,0.2,0.8,8,4,0.5
Ohio,Hardin,5,1,0.2,0,0,1,0.2,0.8,4,1,0.333333333
Ohio,Harrison,1,1,1,0,0,1,1,0,0,0,0
Ohio,Henry,9,2,0.222222222,0,0,2,0.222222222,0.777777778,7,0,0
Ohio,Highland,9,0,0,0,0,0,0,1,9,2,0.25
Ohio,Holmes,2,1,0.5,0,0,1,0.5,0.5,1,1,1
Ohio,Huron,11,4,0.363636364,0,0,4,0.363636364,0.636363636,7,0,0
Ohio,Jackson,1,0,0,0,0,0,0,1,1,1,1
Ohio,Jefferson,10,2,0.2,0,0,2,0.2,0.8,8,2,0.25
Ohio,Knox,5,1,0.2,0,0,1,0.2,0.8,4,0,0
Ohio,Lake,61,12,0.196721311,0,0,12,0.196721311,0.803278689,49,10,0.222222222
Ohio,Lawrence,7,1,0.142857143,0,0,1,0.142857143,0.857142857,6,1,0.166666667
Ohio,Licking,37,13,0.351351351,0,0,13,0.351351351,0.648648649,24,14,0.636363636
Ohio,Logan,7,0,0,0,0,0,0,1,7,0,0
Ohio,Lorain,62,9,0.14516129,0,0,9,0.14516129,0.85483871,53,11,0.224489796
Ohio,Lucas,153,26,0.169934641,0,0,26,0.169934641,0.830065359,127,25,0.203252033
Ohio,Madison,5,2,0.4,0,0,2,0.4,0.6,3,0,0
Ohio,Mahoning,48,9,0.1875,0,0,9,0.1875,0.8125,39,5,0.178571429
Ohio,Marion,3,0,0,0,0,0,0,1,3,1,0.333333333
Ohio,Medina,37,6,0.162162162,0,0,6,0.162162162,0.837837838,31,13,0.464285714
Ohio,Meigs,1,1,1,0,0,1,1,0,0,0,0
Ohio,Mercer,3,0,0,0,0,0,0,1,3,3,1
Ohio,Miami,21,6,0.285714286,0,0,6,0.285714286,0.714285714,15,1,0.071428571
Ohio,Monroe,2,1,0.5,0,0,1,0.5,0.5,1,1,1
Ohio,Montgomery,216,54,0.25,0,0,54,0.25,0.75,162,45,0.284810127
Ohio,Morrow,6,3,0.5,0,0,3,0.5,0.5,3,1,0.333333333
Ohio,Muskingum,12,2,0.166666667,0,0,2,0.166666667,0.833333333,10,4,0.5
